statename,statecode,geozone,lganame,lgacode,lgaamapcode,wardname,wardcode,settlementtype,settlementname,settlementobjectid,totalfeatures,campaign_id,campaignlabel,settlement_adjusted_pop,settlement_non_adjusted_pop,Population of visited denominators (adjusted),Population of visited denominators (unadjusted),Visited Denominators,E-Tally Coverage %,E-Tally Coverage % Rounded,E-Tally population,In E-Tally Targetted Ward
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Kalambaina,62108,BUA,Gidan Bahure,BUA_62108_19883,385,72,Jan 2016 IPD,7607.67147983,5428.35323791206,6115.08987094,4349.59215729684,307,79.7402597402597,60-79%,2522,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Kalambaina,62108,BUA,Illela,BUA_62108_16552,104,72,Jan 2016 IPD,2077.66402357,1594.26031211019,1885.6200522,1375.28394778073,90,86.5384615384615,80-99%,649,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Kalambaina,62108,BUA,Shiyar Majidadi,BUA_62108_16553,202,72,Jan 2016 IPD,5062.60495682,5508.94937223493,4068.31239871,4506.37498426437,162,80.1980198019802,80-99%,1173,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Kalambaina,62108,HA,Bayan Dutse,HA_62108_486403,2,72,Jan 2016 IPD,64.66721397,39.4785204386572,64.66721397,39.4785204386572,2,100,100%,13,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Kalambaina,62108,HA,Kanrogo,HA_62108_483218,4,72,Jan 2016 IPD,271.40853068,178.419153371273,184.203803110156,121.092312449944,3,75,60-79%,10,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Kalambaina,62108,SSA,Gantsare,SSA_62108_93849,1,72,Jan 2016 IPD,93.47287042,113.23542034626,93.47287042,113.23542034626,1,100,100%,46,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Kalambaina,62108,SSA,Gidan Audu,SSA_62108_47849,1,72,Jan 2016 IPD,114.39307987,69.6795024871827,114.39307987,69.6795024871827,1,100,100%,62,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Kalambaina,62108,SSA,Gidan Belu,SSA_62108_63587,1,72,Jan 2016 IPD,114.15156664,87.1339711546898,114.15156664,87.1339711546898,1,100,100%,185,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Kalambaina,62108,SSA,Gidan Datti,SSA_62108_69970,1,72,Jan 2016 IPD,78.99469394,48.1944659054278,78.99469394,48.1944659054278,1,100,100%,58,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Kalambaina,62108,SSA,Gidan Ganun,SSA_62108_88429,1,72,Jan 2016 IPD,147.44840758,89.2071437835694,147.44840758,89.2071437835694,1,100,100%,46,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Kalambaina,62108,SSA,Kalambaina Shiyar Hakimi,SSA_62108_88512,1,72,Jan 2016 IPD,149.17359029,103.782299518585,149.17359029,103.782299518585,1,100,100%,65,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Kalambaina,62108,SSA,Sabon Garin Gidan Gamba,SSA_62108_88440,1,72,Jan 2016 IPD,137.20687128,94.9253950715065,137.20687128,94.9253950715065,1,100,100%,134,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Kalambaina,62108,SSA,SSA_1,SSA_62108_98672,1,72,Jan 2016 IPD,176.74707119,107.516359448433,176.74707119,107.516359448433,1,100,100%,20,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,BUA,Gwamatse Siri,BUA_62111_16551,63,65,Dec 2015 IPD,678.77102946,543.16779793799,629.9830822,521.544840313494,58,92.0634920634921,80-99%,652,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,BUA,Wamakko,BUA_62111_16562,117,65,Dec 2015 IPD,1280.39948085,1009.55895195901,1134.66953946,912.437426060438,102,87.1794871794872,80-99%,692,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,HA,Boyin Makera,HA_62111_318492,7,65,Dec 2015 IPD,74.71811807,77.7791635376488,74.71811807,77.7791635376488,7,100,100%,50,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,HA,Boyin Mari Mari,HA_62111_318486,4,65,Dec 2015 IPD,162.48782006,145.556225318112,162.48782006,145.556225318112,4,100,100%,85,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,HA,Gidan Hodi,HA_62111_464011,7,65,Dec 2015 IPD,165.42541657,150.614243852673,165.42541657,150.614243852673,7,100,100%,112,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,HA,Gidan Kara,HA_62111_464009,11,65,Dec 2015 IPD,466.76118597,422.966089167181,466.76118597,422.966089167181,11,100,100%,318,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,HA,Loba,HA_62111_318487,14,65,Dec 2015 IPD,78.40121785,73.5816511173798,71.4109864333839,67.0211309694495,13,92.8571428571429,80-99%,56,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,HA,Majiya Kwacal,HA_62111_498182,12,65,Dec 2015 IPD,382.43160819,338.28684960815,347.668266887805,307.53630242762,10,83.3333333333333,80-99%,117,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,HA,Mankeri,HA_62111_419135,2,65,Dec 2015 IPD,107.277072,87.8953584789123,107.277072,87.8953584789123,2,100,100%,28,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,HA,Tudun Danjeka,HA_62111_419136,5,65,Dec 2015 IPD,218.71959042,195.402711160859,218.71959042,195.402711160859,5,100,100%,82,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,SSA,Birnin Kimba,SSA_62111_63858,1,65,Dec 2015 IPD,43.52689455,39.0721556395292,43.52689455,39.0721556395292,1,100,100%,51,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,SSA,Boyin Dutsi,SSA_62111_48661,1,65,Dec 2015 IPD,54.18430682,57.2676916718482,54.18430682,57.2676916718482,1,100,100%,70,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,SSA,Boyin Makera,SSA_62111_47852,1,65,Dec 2015 IPD,45.79754987,41.1453479379416,45.79754987,41.1453479379416,1,100,100%,54,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,SSA,Gidan Bazamfare,SSA_62111_88416,1,65,Dec 2015 IPD,97.23596682,79.2386673092842,97.23596682,79.2386673092842,1,100,100%,68,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,SSA,SSA_1,SSA_62111_98671,1,65,Dec 2015 IPD,0,0,0,0,1,100,100%,16,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,SSA,Yabo,SSA_62111_88525,1,65,Dec 2015 IPD,100.08815143,72.2420387268067,100.08815143,72.2420387268067,1,100,100%,56,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,BUA,Gwamatse Siri,BUA_62111_16551,63,72,Jan 2016 IPD,678.77102946,543.16779793799,624.72305444,517.464464761317,57,90.4761904761905,80-99%,349,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,BUA,Wamakko,BUA_62111_16562,117,72,Jan 2016 IPD,1280.39948085,1009.55895195901,1159.19162903,932.168627634645,104,88.8888888888889,80-99%,564,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,HA,Boyin Makera,HA_62111_318492,7,72,Jan 2016 IPD,74.71811807,77.7791635376488,74.71811807,77.7791635376488,7,100,100%,31,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,HA,Boyin Mari Mari,HA_62111_318486,4,72,Jan 2016 IPD,162.48782006,145.556225318112,162.48782006,145.556225318112,4,100,100%,67,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,HA,Gidan Hodi,HA_62111_464011,7,72,Jan 2016 IPD,165.42541657,150.614243852673,165.42541657,150.614243852673,7,100,100%,83,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,HA,Gidan Kara,HA_62111_464009,11,72,Jan 2016 IPD,466.76118597,422.966089167181,466.76118597,422.966089167181,11,100,100%,315,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,HA,Loba,HA_62111_318487,14,72,Jan 2016 IPD,78.40121785,73.5816511173798,67.707268562315,63.5450921565372,12,85.7142857142857,80-99%,60,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,HA,Majiya Kwacal,HA_62111_498182,12,72,Jan 2016 IPD,382.43160819,338.28684960815,347.668266887805,307.53630242762,10,83.3333333333333,80-99%,104,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,HA,Mankeri,HA_62111_419135,2,72,Jan 2016 IPD,107.277072,87.8953584789123,107.277072,87.8953584789123,2,100,100%,31,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,HA,Tudun Danjeka,HA_62111_419136,5,72,Jan 2016 IPD,218.71959042,195.402711160859,218.71959042,195.402711160859,5,100,100%,97,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,SSA,Birnin Kimba,SSA_62111_63858,1,72,Jan 2016 IPD,43.52689455,39.0721556395292,43.52689455,39.0721556395292,1,100,100%,29,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,SSA,Boyin Dutsi,SSA_62111_48661,1,72,Jan 2016 IPD,54.18430682,57.2676916718482,54.18430682,57.2676916718482,1,100,100%,18,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,SSA,Boyin Makera,SSA_62111_47852,1,72,Jan 2016 IPD,45.79754987,41.1453479379416,45.79754987,41.1453479379416,1,100,100%,35,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,SSA,Gidan Bazamfare,SSA_62111_88416,1,72,Jan 2016 IPD,97.23596682,79.2386673092842,97.23596682,79.2386673092842,1,100,100%,11,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,SSA,SSA_1,SSA_62111_98671,1,72,Jan 2016 IPD,0,0,0,0,1,100,100%,12,Yes
Sokoto,SO,NWZ,Wamakko,621,NIE SOS WMK,Wamakko,62111,SSA,Yabo,SSA_62111_88525,1,72,Jan 2016 IPD,100.08815143,72.2420387268067,100.08815143,72.2420387268067,1,100,100%,33,Yes
Yobe,YO,NEZ,Fune,705,NIE YBS FUN,Damagum A,70502,BUA,Damagum A,BUA_70502_17172,401,72,Jan 2016 IPD,5177.63295961,4021.54467819632,4953.12613347,3892.19330947101,378,94.2643391521197,80-99%,3505,Yes
Yobe,YO,NEZ,Fune,705,NIE YBS FUN,Damagum A,70502,SSA,Balimi,SSA_70502_54879,1,72,Jan 2016 IPD,49.99748445,33.5573677569628,49.99748445,33.5573677569628,1,100,100%,29,Yes
Yobe,YO,NEZ,Fune,705,NIE YBS FUN,Damagum A,70502,SSA,Lowcost,SSA_70502_94915,1,72,Jan 2016 IPD,55.19685035,47.8086684942245,55.19685035,47.8086684942245,1,100,100%,15,Yes
Yobe,YO,NEZ,Fune,705,NIE YBS FUN,Damagum A,70502,SSA,Sabon Gari A,SSA_70502_92734,1,72,Jan 2016 IPD,67.58359349,53.0500823557377,67.58359349,53.0500823557377,1,100,100%,37,Yes
Yobe,YO,NEZ,Fune,705,NIE YBS FUN,Damagum A,70502,SSA,Sabon Gari B,SSA_70502_94928,1,72,Jan 2016 IPD,75.90115257,59.6468851268291,75.90115257,59.6468851268291,1,100,100%,57,Yes
Yobe,YO,NEZ,Fune,705,NIE YBS FUN,Damagum B,70510,BUA,Dumbulwa Fulani,BUA_70510_17175,27,72,Jan 2016 IPD,307.64523351,282.835935823619,283.02419911,230.426601871848,24,88.8888888888889,80-99%,173,Yes
Yobe,YO,NEZ,Fune,705,NIE YBS FUN,Damagum B,70510,BUA,Gaba,BUA_70510_17134,79,72,Jan 2016 IPD,970.47956414,794.26973348856,799.47489602,641.732129305601,64,81.0126582278481,80-99%,648,Yes
Yobe,YO,NEZ,Fune,705,NIE YBS FUN,Damagum B,70510,HA,Aigada Lamido Chadi,HA_70510_464222,34,72,Jan 2016 IPD,375.56890555,304.986273610322,298.191670685588,242.150947855629,21,61.7647058823529,60-79%,132,Yes
Yobe,YO,NEZ,Fune,705,NIE YBS FUN,Damagum B,70510,HA,Aigada Lamido Lili,HA_70510_464220,11,72,Jan 2016 IPD,184.53595498,151.148025325263,149.275885629508,122.267529620584,9,81.8181818181818,80-99%,49,Yes
